"id","object_id","title","artist_display_name","artist_nationality","artist_begin_date","artist_end_date","object_end_date","medium","department","culture","dimensions","country","repository","created_at"
"2171","14273","Vase","George Duncan and Sons","American","1874","1891","1890","Glass","The American Wing","American","9 1/8 x 4 1/4 in. (23.2 x 10.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2172","14274","Wine Glass","George Duncan and Sons","American","1874","1891","1890","lass","The American Wing","American","5 1/2 x 2 13/16 in. (14 x 7.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2173","14275","Water Goblet","George Duncan and Sons","American","1874","1891","1890","Glass","The American Wing","American","6 5/16 x 3 3/8 in. (16 x 8.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2174","14276","Cream Pitcher","George Duncan and Sons","American","1874","1891","1890","Glass","The American Wing","American","6 3/4 x 5 3/8 in. (17.1 x 13.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2175","14277","Dessert Dish","George Duncan and Sons","American","1874","1891","1890","Pressed glass","The American Wing","American","2 5/8 x 4 1/8 in. (6.7 x 10.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2176","14278","Pepper Shaker","George Duncan and Sons","American","1874","1891","1890","Glass","The American Wing","American","2 13/16 x 1 9/16 in. (7.1 x 4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2177","14279","Salt Dish","George Duncan and Sons","American","1874","1891","1890","Glass","The American Wing","American","1 11/16 x 1 9/16 in. (4.3 x 4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2178","14281","Covered Sugar Bowl","George Duncan and Sons","American","1874","1891","1890","Pressed glass","The American Wing","American","9 1/2 x 4 9/16 in. (24.1 x 11.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2179","14282","Library Table","Rose Valley Shops","American","1901","1906","1904","White oak, stained","The American Wing","American","29 1/2 x 66 x 39 1/2 in. (74.9 x 167.6 x 100.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2180","14283","Salt","Stourbridge Flint Glass Works","American","1823","1845","1835","Lacy pressed glass","The American Wing","American","1 1/2 x 3 5/8 x 1 15/16 in. (3.8 x 9.2 x 4.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2181","14285","Covered Toy Tureen","Boston & Sandwich Glass Company","American","1825","1888","1850","Lacy pressed glass","The American Wing","American","2 x 3 1/16 x 1 7/8 in. (5.1 x 7.8 x 4.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2182","14288","Tree of life pitcher","Portland Glass Company","American","1864","1873","1885","Glass","The American Wing","American","9 5/16 x 8 in. (23.7 x 20.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2183","14289","Sugar Bowl","Hobbs, Brockunier and Company","American","1863","1891","1891","White opaque glass","The American Wing","American","7 11/16 x 3 3/4 in. (19.5 x 9.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2184","14290","Cream Pitcher","Hobbs, Brockunier and Company","American","1863","1891","1891","Glass","The American Wing","American","5 3/4 x 4 7/8 in. (14.6 x 12.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2185","14295","An Emblem of America","Haines & Son","British","1778","1840","1801","Mezzotint; frame: mahogany veneer, white pine, poplar","The American Wing","American","16 3/8 x 12 1/2 in. (41.6 x 31.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2186","14297","Étagère","A. Kimbel and Sons","American","1882","1941","1890","Cherrywood","The American Wing","American","69 3/4 x 41 3/4 x 16 in. (177.2 x 106 x 40.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2187","14298","Clock","Simon Willard","American","1753","1848","1830","Mahogany, mahogany veneer, white pine, brass, glass","The American Wing","American","29 1/2 x 10 1/4 x 10 1/4 in. (74.9 x 26 x 26 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2188","14301","Candlestick","Ripley and Company","American","1866","1874","1870","Glass, pewter","The American Wing","American","H. 10 7/8 in. (27.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2189","14302","Plate","Ott and Brewer","American","1871","1893","1890","Porcelain","The American Wing","American","Diam. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2190","14318","Vase","Thomas Tucker","American","1812","1890","1838","Porcelain","The American Wing","American","H. 14 1/4 in. (36.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2191","14319","Vase","Thomas Tucker","American","1812","1890","1838","Porcelain","The American Wing","American","H. 14 in. (35.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2192","14322","Scales","John Edwards","American","1671","1746","1816","Iron","The American Wing","American","13 x 26 1/4 x 2 3/8 in. (33 x 66.7 x 6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2193","14326","Tile","American Encaustic Tile Company","American","1875","1935","1891","Earthenware","The American Wing","American","6 x 6 in. (15.2 x 15.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2194","14336","Linen Press","Byrdcliffe Arts and Crafts Colony","American","1902","1915","1904","Oak, tulip poplar, brass","The American Wing","American","55 x 41 x 18 3/4 in. (139.7 x 104.1 x 47.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2195","14343","Crocus pot","Ira W. Corey","American","1867","1870","1870","Earthenware","The American Wing","American","5 3/8 x 10 x 276 in. (13.7 x 25.4 x 701 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2196","14344","Vase","Greenwood Pottery Company","American","1861","1933","1886","Porcelain","The American Wing","American","H. 9 5/16 in. (23.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2197","14345","Vase","Tucker Factory","American","1826","1838","1838","Porcelain","The American Wing","American","H. 6 3/4 in. (17.1 cm); Diam. 6 5/8 in. (16.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2198","14346","Vase","Tucker Factory","American","1826","1838","1838","Porcelain","The American Wing","American","H. 6 3/4 in. (17.1 cm); Diam. 6 5/8 in. (16.8 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2199","14358","Teapot","Griffen, Smith and Hill","American","1880","1889","1889","Earthenware","The American Wing","American","5 7/16 x 7 5/8 in. (13.8 x 19.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2200","14359","Teapot","Griffen, Smith and Hill","American","1880","1889","1889","Earthenware","The American Wing","American","5 1/2 x 8 5/16 in. (14 x 21.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2201","14362","Covered Potpourri Jar","Ott and Brewer","American","1871","1893","1890","Belleek porcelain","The American Wing","American","H. 6 1/4 in. (15.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2202","14371","Pitcher","Chittenango Pottery Company","American","1897","1897","1897","Porcelain","The American Wing","American","9 5/16 x 6 3/8 in. (23.7 x 16.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2203","14400","Portrait of a Gentleman","Louis Francis DePaul Binsse","American","1774","1844","1815","Watercolor on ivory","The American Wing","American","2 3/4 x 2 3/16 in. (7 x 5.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2204","14430","Chair","Herter Brothers","American","1864","1906","1879","Ebonized cherry, marquetry of lighter woods, gilding","The American Wing","American","37 5/16 x 17 1/16 x 18 1/8 in. (94.8 x 43.3 x 46 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2205","14431","Tankard","Thomas G. Brown and Sons","American","1881","1915","1915","Copper, silver, and glass","The American Wing","American","5 1/4 x 5 3/16 in. (13.3 x 13.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2206","14445","Farm Landscape (from McGuire Scrapbook)","Thomas Sidney Cooper","British","1803","1902","1902","Graphite on off-white wove paper","The American Wing","American","6 1/2 x 7 11/16 in. (16.5 x 19.5 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2207","14451","Horse, Fort Stanton, New Mexico","Peter Moran","American, born England","1841","1914","1914","Graphite and white gouache on gray-green wove paper","The American Wing","American","9 13/16 x 12 13/16 in. (24.9 x 32.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2208","14460","Child in a Landscape (from McGuire Scrapbook)","Charles Robert Leslie","British","1794","1859","1859","Graphite on off-white wove paper","The American Wing","American","4 5/16 x 5 7/16 in. (11 x 13.8 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2209","14461","Village Landscape (from McGuire Scrapbook)","Thomas Sidney Cooper","British","1803","1902","1831","Graphite on off-white wove paper","The American Wing","American","6 7/8 x 7 in. (17.5 x 17.8 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2210","14462","Study of a Boy (from McGuire Scrapbook)","Thomas Sidney Cooper","British","1803","1902","1902","Graphite on off-white wove paper","The American Wing","American","4 1/4 x 3 5/8 in. (10.8 x 9.2 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2211","14488","Settee","George Jakob Hunzinger","American","1835","1898","1885","Ebonized cherry, fabric-covered steel mesh","The American Wing","American","39 5/8 x 67 3/8 x 22 5/8 in. (100.6 x 171.1 x 57.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2212","14489","Jar","John M. Safford","American","1811","1880","1838","Earthenware; Redware with stamped decoration","The American Wing","American","H. 10 7/8 in. (27.6 cm); Diam. 8 in. (20.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2213","14493","Mug","Karl L. H. Müller","American","1820","1890","1863","Porcelain","The American Wing","American","H. 5 5/8 in. (14.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2214","14494","Pitcher","American Pottery Manufacturing Company","American","1833","1833","1833","Earthenware","The American Wing","American","9 5/8 x 9 1/8 x 7 in. (24.4 x 23.2 x 17.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2215","14495","Vase","Chelsea Keramic Art Works","American","1872","1889","1889","Earthenware","The American Wing","American","H. 5 11/16 in. (14.4 cm); Diam. 3 1/8 in. (7.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2216","14498","Vase","New England Glass Company","American","1818","1888","1888","Blown, etched, and enameled Pomona glass","The American Wing","American","H. 7 1/8 in. (18.1 cm); Diam. 3 1/4 in. (8.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2217","14499","Vase","Mount Washington Glass Company","American","1837","1958","1895","Blown burmese glass","The American Wing","American","H. 4 5/8 in. (11.7 cm); W. 3 1/2 in. (8.9 cm); Diam. 4 3/4 in. (12.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2218","14503","Vase","New England Glass Company","American","1818","1888","1888","Blown Agata glass","The American Wing","American","H. 7 in. (17.8 cm); Diam. 3 in. (7.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2219","14510","Vase","Chesapeake Pottery","American","1882","1914","1885","Earthenware","The American Wing","American","H. 6 1/2 in. (16.5 cm); Diam. 3 3/4 in. (9.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2220","14511","Bowl","Willets Manufacturing Company","American","1879","1908","1905","Belleek porcelain","The American Wing","American","3 1/4 x 7 1/4 x 8 3/4 in. (8.3 x 18.4 x 22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2221","14524","Gilbert Stuart","Salathiel Ellis","American","1803","1879","1848","Bronze","The American Wing","American","Diam. 2 1/2 in. (6.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2222","14543","Major General William H. Harrison","Moritz Fürst","Hungarian","1782","1882","1845","Bronze","The American Wing","American","Diam. 2 1/2 in. (6.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2223","14560","Major General Andrew Jackson and the Battle of New Orleans, January 8, 1815","Moritz Fürst","Hungarian","1782","1882","1845","Bronze","The American Wing","American","Diam. 2 1/2 in. (6.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2224","14576","President Lincoln's Inauguration Medal","Salathiel Ellis","American","1803","1879","1862","Bronze","The American Wing","American","Diam. 2 1/2 in. (6.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2225","14586","Major General William H. Harrison","Moritz Fürst","Hungarian","1782","1882","1845","Bronze","The American Wing","American","Diam. 2 1/2 in. (6.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2226","14646","David Hosack, Physician and Scientist","Moritz Fürst","Hungarian","1782","1882","1840","Bronze","The American Wing","American","Diam. 1 1/4 in. (3.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2227","14696","Clock","J. and J. G. Low Art Tile Works","American","1877","1903","1879","Brass, earthenware","The American Wing","American","12 1/16 x 9 3/4 in. (30.6 x 24.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2228","14779","Plate","Ott and Brewer","American","1871","1893","1890","Porcelain","The American Wing","American","Diam. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2229","14782","Tabouret","David Wolcott Kendall","American","1851","1910","1895","Oak","The American Wing","American","16 3/8 x 17 1/4 in. (41.6 x 43.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2230","14792","Plateau","John W. Forbes","American","1781","1864","1825","Silver, glass with walnut","The American Wing","American","8 5/16 × 25 × 65 in., 21999.5g (21.1 × 63.5 × 165.1 cm, 707.306 oz.)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2231","14794","Coverlet","Harry Tyler","American","1801","1858","1839","Wool, cotton, woven","The American Wing","American","83 1/2 x 75 1/2 in. (212.1 x 191.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2232","14795","Centerpiece","Benjamin Smith, II","British","1787","1830","1822","Silver","The American Wing","British","H. 16 in. (40.6 cm); Diam. 11 1/2 in. (29.2 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2233","14805","Stained Glass Window","William Lightfoot Price","American","1861","1916","1905","Leaded glass, oak","The American Wing","American","40 x 24 in. (101.6 x 61 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2234","14806","Stained Glass Window","William Lightfoot Price","American","1861","1916","1905","Leaded glass, oak","The American Wing","American","40 x 24 in. (101.6 x 61 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2235","14807","Stained Glass Window","William Lightfoot Price","American","1861","1916","1905","Leaded glass, oak","The American Wing","American","40 x 24 in. (101.6 x 61 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2236","14808","Stained Glass Window","William Lightfoot Price","American","1861","1916","1905","Leaded glass, oak","The American Wing","American","40 x 24 in. (101.6 x 61 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2237","14828","Covered potpourri vase","Ott and Brewer","American","1871","1893","1890","Porcelain","The American Wing","American","H. 13 1/2 in. (34.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2238","14832","Corner Chair","Sypher & Co.","American","1866","1906","1881","Mahogany","The American Wing","American","39 1/8 x 25 1/4 x 25 1/4 in. (99.4 x 64.1 x 64.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2239","14833","Side Chair","Benjamin Henry Latrobe","American, born England","1764","1820","1808","Yellow poplar, oak, maple, white pine, gold leaf, and gesso","The American Wing","American","34 1/2 x 19 3/4 x 19 1/2 in. (87.6 x 50.2 x 49.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2240","14842","Armchair","Duncan Phyfe","American, born Scotland","1770","1854","1815","Mahogany","The American Wing","American","33 1/8 x 20 3/8 x 16 3/4 in. (84.1 x 51.8 x 42.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2241","14919","Side Chair","William Savery","American","1722","1787","1745","Maple, rush","The American Wing","American","36 x 21 x 18 in. (91.4 x 53.3 x 45.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2242","14927","Cabinet","Alexander Roux","French","1813","1886","1847","Mahogany, brass, gilt bronze mounts","The American Wing","American","30 x 40 x 14 in. (76.2 x 101.6 x 35.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2243","14933","Looking Glass","James Stokes","American","1752","1831","1800","Mahogany, mahogany veneer, Atlantic white cedar, pine","The American Wing","American","54 1/2 x 22 1/2 x 1 1/2 in. (138.4 x 57.2 x 3.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2244","14970","Side chair","Herter Brothers","American","1864","1906","1870","Rosewood; gilding","The American Wing","American","36 x 20 x 21 3/8 in. (91.4 x 50.8 x 54.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2245","14971","Side Chair","Herter Brothers","American","1864","1906","1882","Gilded maple","The American Wing","American","34 7/16 x 17 x 19 in. (87.5 x 43.2 x 48.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2246","14972","Decanter","Bakewell, Page & Bakewell","American","1808","1882","1835","Blown and cut glass; clay cameo","The American Wing","American","H. 7 3/8 in. (18.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2247","14984","Chair","Herter Brothers","American","1864","1906","1870","Rosewood; marquetry of various woods; gilding composition material","The American Wing","American","35 3/4 x 16 1/2 x 19 7/8 in. (90.8 x 41.9 x 50.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2248","14985","Side Chair","Alexander Jackson Davis","American","1803","1892","1857","Black walnut, modern upholstery","The American Wing","American","39 5/8 x 18 1/2 x 18 in. (100.6 x 47 x 45.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2249","14995","Thomas Dillard","Jean Christophe Alexandre","American","1786","1886","1834","Watercolor on ivory","The American Wing","American","3 1/8 x 2 9/16 in. (7.9 x 6.5 cm)","Italy","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2250","14996","Mrs. Thomas Dillard (Matilda Kuhl)","Jean Christophe Alexandre","American","1786","1886","1834","Watercolor on ivory","The American Wing","American","3 1/8 x 2 9/16 (7.9 x 6.5 cm)","Italy","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2251","15056","Benjamin Franklin","Joseph Siffred Duplessis","French","1725","1802","1794","Watercolor on vellum","The American Wing","French","3 1/8 x 2 7/16 in. (8 x 6.2 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2252","15156","Officer in a Red Coat","John Ramage","American","1748","1802","1810","Watercolor on ivory in gold locket","The American Wing","Irish","1 1/4 x 1 1/16 in. (3.2 x 3.5 cm)","Ireland","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2253","15157","Portrait of a Gentleman","John Ramage","American","1748","1802","1785","Watercolor on ivory","The American Wing","Irish","1 1/2 x 1 1/4 in. (3.8 x 3.1 cm)","Ireland","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2254","15289","Portrait of a Gentleman","Johann Carl Koch","German","1806","1900","1827","Watercolor on ivory","The American Wing","German","2 1/8 x 2 1/8 in. (5.4 x 5.4 cm)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2255","15296","Sofa","Julius Dessoir","German, Prussian","1801","1884","1853","Rosewood, replacement showcovers","The American Wing","American","59 x 82 x 34 1/2 in. (149.9 x 208.3 x 87.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2256","15297","Armchair","Julius Dessoir","German, Prussian","1801","1884","1853","Rosewood, replacement showcovers","The American Wing","American","55 x 28 1/4 x 28 in. (139.7 x 71.8 x 71.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2257","15301","Side Chair","Gilbert Gaw","American","1796","1823","1806","Maple, poplar, oak and hickory","The American Wing","American","37 3/4 x 20 x 20 in. (95.9 x 50.8 x 50.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2258","15387","Card table","Charles-Honoré Lannuier","American","1779","1819","1817","Mahogany veneer, white pine, yellow poplar, gilded gesso, vert antique, and gilded brass","The American Wing","American","31 1/8 x 36 x 17 3/4 in. (79.1 x 91.4 x 45.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2259","15389","Armchair","Adam Hains","American","1768","1821","1797","Mahogany with ash","The American Wing","American","34 3/4 x 23 1/4 x 19 in. (88.3 x 59.1 x 48.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2260","15390","Henry Clay","Thomas Ball","American","1819","1911","1858","Bronze","The American Wing","American","30 1/2 x 12 3/4 x 10 3/4 in. (77.5 x 32.4 x 27.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2261","15392","Covered tureen","Dihl et Guérhard","French","1781","1824","1815","Porcelain","The American Wing","French, for American market","10 1/4 x 15 9/16 x 7 3/4 in. (26 x 39.5 x 19.7 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2262","15402","Dinner Plate","Dihl et Guérhard","French","1781","1824","1815","Porcelain","The American Wing","French, for American market","H. 1 1/4 in. (3.2 cm); Diam. 9 1/4 in. (23.5 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2263","15403","Dinner Plate","Dihl et Guérhard","French","1781","1824","1815","Porcelain","The American Wing","French, for American market","H. 1 1/4 in. (3.2 cm); Diam. 9 1/4 in. (23.5 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2264","15404","Dinner Plate","Dihl et Guérhard","French","1781","1824","1815","Porcelain","The American Wing","French, for American market","H. 1 1/4 in. (3.2 cm); Diam. 9 1/4 in. (23.5 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2265","15405","Dinner Plate","Dihl et Guérhard","French","1781","1824","1815","Porcelain","The American Wing","French, for American market","H. 1 1/4 in. (3.2 cm); Diam. 9 1/4 in. (23.5 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2266","15406","Dinner Plate","Dihl et Guérhard","French","1781","1824","1815","Porcelain","The American Wing","French, for American market","H. 1 1/4 in. (3.2 cm); Diam. 9 1/4 in. (23.5 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2267","15407","Dinner Plate","Dihl et Guérhard","French","1781","1824","1815","Porcelain","The American Wing","French, for American market","H. 1 1/4 in. (3.2 cm); Diam. 9 1/4 in. (23.5 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2268","26439","Burgonet","Ulrich Holzmann","German","1534","1562","1575","Steel, brass, leather","Arms and Armor","German, probably Augsburg","H. 10 1/2 in (26.7 cm); W. 8 1/2 in (21.6 cm); D. 13 1/4 in. (33.7 cm); Wt. 4 lb. 5 oz. (1954 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2269","26441","Closed Burgonet","Kolman Helmschmid","German","1471","1532","1555","Steel, leather","Arms and Armor","German, Augsburg","H. 14 5/8 in. (37.1 cm); W. 9 in. (22.9 cm); D. 12 7/8 in. (32.7 cm); Wt. 6 lb. 10 oz. (3004 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2270","26445","Sallet","Hans Blarer the Younger","German","1453","1483","1505","Steel","Arms and Armor","German, Basel","H. 9 3/4 (24.8 cm); W. 8 in. (20.2 cm); D. 14 3/4 (37.4 cm); Wt. 7 lb. 2 oz. (3232 g)","Germany (now Switzerland)","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2271","26505","Close Helmet for a Boy","Kolman Helmschmid","German","1471","1532","1565","Steel, leather, copper alloy","Arms and Armor","German, Augsburg","H. 11 in. (27.9 cm); W. 7 3/4 in. (19.7 cm); D. 11 in. (27.9 cm); Wt. 4 lb. 4 oz. (1921 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2272","26506","Burgonet","Leonard Heinrich","German","1900","1966","1932","Steel, leather","Arms and Armor","German, Augsburg","H. 11 7/8 in. (30.2 cm); W. 8 1/8 in. (20.6 cm); D. 12 in. (30.5 cm); Wt. 4 lb. 15 oz. (2251 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2273","26507","Burgonet","Kunz Lochner","German","1510","1567","1575","Steel, leather, textile","Arms and Armor","German, Nuremberg","H. 12 1/2 in. (31.8 cm); W. 7 7/8 in. (20 cm); D. 12 1/4 in. (31.1 cm); Wt. 3 lb. 15 oz. (1786 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2274","26517","Close-Helmet for the Field","Martin Schmidt","German","1569","1619","1935","Steel, gold, brass","Arms and Armor","German, possibly Augsburg","H. 15 in. (38.1 cm); W. 9 3/4 in. (24.8 cm); D. 12 1/4 in. (31.1 cm); Wt. 9 lb. 5 oz. (4210 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2275","26533","Close-Helmet","Kunz Lochner","German","1510","1567","1575","Steel, leather","Arms and Armor","German, Nuremberg","H. 12 3/4 (32.4 cm); W. 8 1/8 in. (20.6 cm); D. 13 in. (33 cm); Wt. 6 lb. 9 oz. (2975 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2276","26534","Elements from a Garniture Made for Christian I of Saxony (1560–1591)","Anton Peffenhauser","German","1525","1603","1582","Steel, gold, leather, brass","Arms and Armor","German, Augsburg","breastplate (a): 19 1/2 x 15 3/8 in. (49.6 x 39 cm); backplate (b): 17 1/2 x 14 3/16 in. (44.5 x 36 cm); right cuisse (c): 16 x 7 3/8 in. (40.6 x 18.7 cm); Wt. 2 lb. 6 oz. (1088 g); left cuisse (d): 16 1/2 x 7 1/2 in. (41.9 x 19 cm); Wt. 2 lb. 7 oz. (1098 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:56"
"2277","26554","Snaphaunce Hunting Rifle","Jonas Schertiger the Younger","Swedish","1715","1748","1722","Steel, wood (walnut), brass, horn","Arms and Armor","Swedish, Stockholm","L. 43 3/8 in. (117.8 cm)","Sweden","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
